date,company,document_title,document_url
2026-06-16 11:55:54,https://ir.veritexbank.com/investor-overview?c=253740&p=irol-irhome,1Q26+Earnings+Presentation vfinal,https://d1io3yog0oux5.cloudfront.net/_a39a9ed4bb76d99b100194f9e9c7229b/huntington/db/2725/28806/presentation/1Q26+Earnings+Presentation_vfinal.pdf
2026-06-16 11:55:54,https://ir.veritexbank.com/investor-overview?c=253740&p=irol-irhome,Earnings Press Release and Supplement PDF,https://d1io3yog0oux5.cloudfront.net/_a39a9ed4bb76d99b100194f9e9c7229b/huntington/db/2725/28806/earnings_press_release_and_supplement/1Q26+EPR+and+Supplemental+vF.pdf
2026-06-16 11:55:54,https://ir.navitassemi.com/financial-information,0001104659-26-074127.pdf 0001104659-26-074127.rtf 0001104659-26-074127.xls EX-101.SCH - XBRL TAXONOMY EXTENSION SCHEMA View HTML,https://ir.navitassemi.com/static-files/b1911146-72ed-46f0-8657-4747e7099c14
2026-06-16 11:55:54,https://eqb.investorroom.com/esg-overview,2025+Statement+on+Modern+Slavery+ +Equitable+Bank+ +Final+signed,https://eqb.investorroom.com/image/2025+Statement+on+Modern+Slavery+-+Equitable+Bank+-+Final+signed.pdf
2026-06-16 11:55:54,https://eqb.investorroom.com/esg-overview,2025+Statement+on+Modern+Slavery+ +Equitable+Bank+ +FR+ +Final+signed,https://eqb.investorroom.com/image/2025+Statement+on+Modern+Slavery+-+Equitable+Bank+-+FR+-+Final+signed.pdf
2026-06-16 11:56:01,https://investors.moltenventures.com/sustainability,Molten Sustainability Report,https://investors.moltenventures.com/storage/uploads/Sustainability/Documents/Molten-Sustainability-Report.pdf
2026-06-16 11:56:01,https://cpipg.com/en/media/regulatory-news,6a3103eaf1a96185794613,https://cpipg.com/storage/app/uploads/public/6a3/103/eaf/6a3103eaf1a96185794613.pdf
2026-06-16 11:56:01,https://www.sapphirefoods.in/investors-relation/updates,Sapphire Foods - Intimation regarding receipt of NOC - 15-06-2026,https://www.sapphirefoods.in/storage/app/media/sapphire-foods-intimation-regarding-receipt-noc-15-06-2026.pdf
2026-06-16 11:56:01,https://www.graphicpkg.com/disclosures-and-company-policies/modern-slavery-act-transparency-statement/,Modern Slavery Act Report FY 2025,https://www.graphicpkg.com/custom-content/uploads/2026/06/Modern-Slavery-Act-Report_FY-2025.pdf
2026-06-16 11:56:01,https://eqbank.investorroom.com/esg-overview,2025+Statement+on+Modern+Slavery+ +Equitable+Bank+ +Final+signed,https://eqbank.investorroom.com/image/2025+Statement+on+Modern+Slavery+-+Equitable+Bank+-+Final+signed.pdf
2026-06-16 11:56:01,https://eqbank.investorroom.com/esg-overview,2025+Statement+on+Modern+Slavery+ +Equitable+Bank+ +FR+ +Final+signed,https://eqbank.investorroom.com/image/2025+Statement+on+Modern+Slavery+-+Equitable+Bank+-+FR+-+Final+signed.pdf
2026-06-16 11:56:02,https://cpipg.com/en/for-investors/reports-presentations,6a3104c44f963824633722,https://cpipg.com/storage/app/uploads/public/6a3/104/c44/6a3104c44f963824633722.pdf
2026-06-16 11:56:02,https://www.cpipg.com/en/for-investors/reports-presentations,6a3104c44f963824633722,https://www.cpipg.com/storage/app/uploads/public/6a3/104/c44/6a3104c44f963824633722.pdf
2026-06-16 11:56:02,https://masangroup.com/investor-relations.html,16/06/2026 16/06/2026 Notification on the purchasing transactions of MSN shares of internal persons under the ESOP,https://www.masangroup.com/wp-content/uploads/2026/06/20260616-MSN-TB-GD-mua-CP-ESOP-cua-NNB-do-MSN-phat-hanh-ban-CBTT-1.pdf
2026-06-16 11:56:02,https://gocolors.com/pages/investor-relations,SECRETARIAL COMPLIANCE REPORT FY26 40c238e3 f0e8 4d41 bca2 41f8d81c5029,https://cdn.shopify.com/s/files/1/0598/8158/6848/files/SECRETARIAL_COMPLIANCE_REPORT_FY26_40c238e3-f0e8-4d41-bca2-41f8d81c5029.pdf?v=1781588819
2026-06-16 11:55:54,https://www.procredit-holding.com/downloads/#sustainability,ProCredit Impact Report 2025,https://www.procredit-holding.com/wp-content/uploads/2026/06/ProCredit-Impact-Report-2025.pdf
2026-06-16 11:55:54,https://www.dalmiasugar.com/investors/,Anuual Report 2025 26,https://www.dalmiasugar.com/wp-content/uploads/2026/06/Anuual-Report-2025-26.pdf
2026-06-16 11:55:54,https://www.dalmiasugar.com/investors/,Annual General Meeting Notice – 10-07-2026,https://www.dalmiasugar.com/wp-content/uploads/2026/06/Annual-General-Meeting-Notice-10-07-2026.pdf
2026-06-16 11:55:54,https://www.welspuncorp.com/company-disclosures.php,investorreport 1653,https://www.welspuncorp.com/uploads/investor_data/investorreport__1653.pdf
2026-06-16 11:55:54,https://tong.com.my/investor-relations/,29th AGM,https://tong.com.my/wp-content/uploads/2026/06/29th-AGM.pdf
2026-06-16 11:55:54,https://tong.com.my/investor-relations/,GENERAL MEETINGS: Outcome of Meeting,https://tong.com.my/wp-content/uploads/2026/BURSA/TH-B-250526-2.pdf
2026-06-16 11:55:54,https://tong.com.my/investor-relations/,THR - Poll Results for 29th AGM.pdf,https://tong.com.my/wp-content/uploads/2026/BURSA/TH-B-250526-2-1.pdf
2026-06-16 11:55:54,https://tong.com.my/investor-relations/,Quarterly rpt on consolidated results for the financial period ended 31 Mar 2026,https://tong.com.my/wp-content/uploads/2026/BURSA/TH-B-250526-1.pdf
2026-06-16 11:55:54,https://tong.com.my/investor-relations/,Quarterly rpt on consolidated results for the financial period ended 31 Mar 2026,https://tong.com.my/wp-content/uploads/2026/BURSA/TH-B-250526-1-1.pdf
2026-06-16 11:55:54,https://tong.com.my/investor-relations/,Quarterly rpt on consolidated results for the financial period ended 31 Mar 2026,https://tong.com.my/wp-content/uploads/2026/BURSA/TH-B-250526-1-2.pdf
2026-06-16 11:55:54,https://www.norwegian.com/en/about/company/investor-relations/reports-and-presentations/,nltg acquisition investor presentation,https://www.norwegian.com/globalassets/ip/documents/about-us/company/investor-relations/nltg-acquisition-investor-presentation.pdf
2026-06-16 11:55:54,https://www.zueblin.ch/en/mediacenter/#reports,250515 zublin immobilien holding ag ad hoc media release annual results 2024 25,https://www.zueblin.ch/site/assets/files/4595/250515_zublin_immobilien_holding_ag_ad_hoc_media_release_annual_results_2024-25.pdf
2026-06-16 11:55:54,https://investors.vertumotors.com/announcements/#share,Transaction In Own Shares,https://investors.vertumotors.com/custom/147212.pdf
2026-06-16 11:55:55,https://www.sciencegroup.com/news/,"16 June, 2026 Transaction in own shares",https://www.sciencegroup.com/wp-content/uploads/2026/06/Buyback-15.06.2026.pdf
2026-06-16 11:56:04,https://www.wangzhengberhad.com/investor-relation/,Corporate Governance Report,"https://www.wangzhengberhad.com/wp-content/uploads/2026/06/WZB-Minutes-of-23rd-AGM.pdf"""
2026-06-17 13:01:30,https://www.graphicpkg.com/sustainability/sustainability-reporting/,Public Policy Position Statement Final accessible Intopia revised,https://www.graphicpkg.com/custom-content/uploads/2026/06/Public-Policy-Position-Statement-Final-accessible-Intopia-revised.pdf
2026-06-17 13:01:30,https://www.graphicpkg.com/sustainability/sustainability-reporting/,Public Policy Position Statement French accessible Intopia revised,https://www.graphicpkg.com/custom-content/uploads/2026/06/Public-Policy-Position-Statement-French-accessible-Intopia-revised.pdf
2026-06-17 13:01:30,https://www.sm-energy.com/sustainability/governance,Nominating+and+Governance+Committee+Charter+(Adopted+5.21.26),https://d1io3yog0oux5.cloudfront.net/_da3c3ccce0e0e8b8bc8046809ed65e6d/smenergy/db/3852/35602/file/Nominating+and+Governance+Committee+Charter+%28Adopted+5.21.26%29.pdf
2026-06-17 13:01:30,https://www.sm-energy.com/sustainability/governance,Operations+and+EHS+Committee+Charter+(Adopted+5.21.26),https://d1io3yog0oux5.cloudfront.net/_da3c3ccce0e0e8b8bc8046809ed65e6d/smenergy/db/3852/35603/file/Operations+and+EHS+Committee+Charter+%28Adopted+5.21.26%29.pdf
2026-06-17 13:01:30,https://www.clevelandcliffs.com/news/fact-center,"Nicholas Kohlhas - Executive Vice President, Operations",https://d1io3yog0oux5.cloudfront.net/_09d8603a4b1aa90009619b6296fdf1dc/clevelandcliffs/db/1188/12086/file/CLF_ExecBio_Kohlhas_062026.pdf
2026-06-17 13:01:30,https://www.clevelandcliffs.com/news/fact-center,CC FactSheet BurnsHarbor 062026,https://d1io3yog0oux5.cloudfront.net/_09d8603a4b1aa90009619b6296fdf1dc/clevelandcliffs/db/1188/10379/file/CC_FactSheet_BurnsHarbor_062026.pdf
2026-06-17 13:01:30,https://www.clevelandcliffs.com/news/fact-center,CLF FactSheet HibbingTaconite 52026,https://d1io3yog0oux5.cloudfront.net/_09d8603a4b1aa90009619b6296fdf1dc/clevelandcliffs/db/1188/10374/file/CLF_FactSheet_HibbingTaconite_52026.pdf
2026-06-17 13:01:30,https://www.clevelandcliffs.com/news/fact-center,CLF FactSheet NorthshoreMining 052026,https://d1io3yog0oux5.cloudfront.net/_09d8603a4b1aa90009619b6296fdf1dc/clevelandcliffs/db/1188/10376/file/CLF_FactSheet_NorthshoreMining_052026.pdf
2026-06-17 13:01:30,https://www.clevelandcliffs.com/news/fact-center,CLF CC FactSheet Warren 062026,https://d1io3yog0oux5.cloudfront.net/_09d8603a4b1aa90009619b6296fdf1dc/clevelandcliffs/db/1188/10373/file/CLF_CC_FactSheet_Warren_062026.pdf
2026-06-17 13:01:30,https://www.timeout.com/news,modern slavery statement,https://assets.timeout.com/application/pdf/1d50b1f88ff2e3350a3204f2321d9671/modern_slavery_statement.pdf
2026-06-17 13:01:28,https://www.rcbc.com/sustainability,RCBC 2025 Allocation and Impact Report (03June2026),https://www.rcbc.com/uploads/media/RCBC-2025-Allocation-and-Impact-Report-(03June2026).pdf
2026-06-17 13:01:28,https://www.ardaghmetalpackaging.com/investors/,AMPSA+Q1+2026+Earnings+Release,https://ir.ardaghmetalpackaging.com/_assets/_deea5fea97567d564467a4f1f18ad724/ardaghmetalpackaging/db/1085/15827/earnings_release/AMPSA+Q1+2026+Earnings+Release.pdf
2026-06-17 13:01:28,https://www.ardaghmetalpackaging.com/investors/,Ardagh+Metal+Packaging+S.A.+Q1+2026+Earnings+Presentation,https://ir.ardaghmetalpackaging.com/_assets/_deea5fea97567d564467a4f1f18ad724/ardaghmetalpackaging/db/1085/15827/presentation/Ardagh+Metal+Packaging+S.A.+Q1+2026+Earnings+Presentation.pdf
